UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
2855,1987,Male,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Democrat,1,No,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,Yes,Yes,No,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,No,No,No,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,No,No,Yes,Yes,Supportive,No,PC,No,Risk-friendly,Yes,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,No,,,Yes,Yes,No,,,No,Yes,97
2856,1976,Female,"$75,000 - $100,000",Married (w/kids),Current Undergraduate,Republican,1,No,No,No,No,Yes,Yes,Public,No,Yes,No,Yes,No,No,Yes,Art,Try first,No,No,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,End,No,Yes,Me,Yes,No,Yes,No,Yes,TMI,No,No,Talk,Technology,No,Yes,No,No,Yes,Supportive,Yes,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Own,Pessimist,Mom,No,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,No,No,101
2857,1997,Male,,Single (no kids),Current K-12,Libertarian,0,Yes,Yes,No,No,No,Yes,Public,No,Yes,No,Yes,No,No,No,Art,Try first,Yes,No,No,No,Receiving,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,No,,No,TMI,Yes,No,Tunes,Technology,Yes,Yes,No,Yes,No,Supportive,No,,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Rent,Optimist,Dad,No,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,99
2858,1986,Male,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Democrat,0,,,No,Yes,,,,,Yes,No,No,Yes,Yes,Yes,Science,,Yes,,Yes,Yes,Receiving,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,Supportive,No,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2859,NA,,,,,,0,,,,,Yes,Yes,Public,,,,No,,,Yes,Art,,No,No,,Yes,Receiving,,Yes,,,,,,,,,,,,P.M.,No,,No,Yes,,,No,Yes,,No,Mysterious,Yes,,,,,,,,,,,,,,,,,,,In-person,,,No,Yes,Grrr people,Yes,No,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,,,,,,29
2860,1973,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Republican,0,,,,,,,,,Yes,No,No,Yes,Yes,Yes,Art,Study first,Yes,No,No,Yes,Receiving,Yes,No,,Yes,Yes,,,,,,,,,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,No,Yes,No,TMI,No,Yes,Tunes,Technology,,,,,,,,,,,,,,,,,,,,No,Grrr people,Yes,No,No,No,No,Yes,Yes,,,,,,,Optimist,Dad,No,Yes,Yes,No,Check!,No,No,No,Yes,Yes,No,Only-child,Yes,Yes,Yes,59
2861,NA,,,,,,0,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,No,No,Yes,No,Giving,No,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Happy,Yes,Yes,No,Yes,P.M.,Yes,Start,No,No,Me,No,Yes,Yes,Yes,Yes,TMI,No,No,Talk,People,No,Yes,Yes,Yes,No,Supportive,Yes,PC,No,Cautious,Yes,,No,,,Online,No,No,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,No,No,Yes,Yes,No,No,98
2862,NA,,,,,,1,,,Yes,Yes,Yes,Yes,Public,No,No,,No,No,Yes,Yes,Science,Try first,No,Yes,Yes,No,Giving,No,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,No,Circumstances,No,Yes,Yes,Yes,Yes,TMI,No,Yes,Tunes,Technology,No,No,No,,No,Supportive,No,PC,,,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Own,,,,,,,Check!,Yes,,No,,No,No,Yes,No,No,,75
2863,1993,Male,,,Current K-12,Republican,1,,,,,,Yes,Public,,No,No,Yes,,,,,,,,,Yes,Receiving,No,Yes,,,,,Standard hours,No,Happy,,No,,Yes,,,Start,,,Me,,,,,,TMI,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,Yes,,,Yes,No,,Optimist,Dad,No,No,No,,Nope,Yes,No,No,Yes,Yes,,Yes,,Yes,Yes,35
2864,1985,Male,"under $25,000",Single (no kids),Associate's Degree,,1,No,,No,,Yes,,Public,No,,No,Yes,No,Yes,Yes,Science,,No,No,Yes,No,Receiving,Yes,Yes,,No,No,Cool headed,,Yes,Right,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,No,No,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,No,Yes,Yes,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,,Pessimist,Dad,Yes,Yes,No,No,Nope,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,93
2865,1997,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Independent,0,,,,,,,,,,,No,Yes,Yes,Yes,Science,,,,,,,,No,Idealist,No,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,,Yes,No,,Yes,TMI,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Umm...,No,Socialize,No,In-person,No,No,No,Yes,Yay people!,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Rent,Optimist,Dad,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Only-child,Yes,No,Yes,82
2866,NA,,,,,,0,,Yes,No,No,No,Yes,Public,,No,No,Yes,Yes,Yes,,Science,,No,,,Yes,,,Yes,,,,,Standard hours,,Happy,Yes,,,Yes,P.M.,,Start,,No,,,,,,Yes,,,Yes,Tunes,People,Yes,,,,,,,Mac,,Cautious,,Yes!,,Socialize,No,In-person,,No,Yes,Yes,Yay people!,Yes,,,,,Yes,,,,,,,,Optimist,,No,No,Yes,Yes,,Yes,,Yes,No,Yes,Yes,Only-child,,Yes,,51
2867,1980,Female,"$100,001 - $150,000",Single (no kids),,Independent,0,,Yes,Yes,Yes,No,Yes,Private,No,Yes,No,Yes,No,No,Yes,Science,,No,Yes,No,No,Giving,Yes,No,,No,No,,,,,,,,,A.M.,Yes,Start,No,No,Me,No,No,No,Yes,No,Mysterious,No,Yes,Tunes,People,No,Yes,Yes,No,Yes,Demanding,No,Mac,No,Cautious,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Check!,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,90
2868,1963,Female,"$100,001 - $150,000",Married (w/kids),Associate's Degree,Republican,1,No,No,No,No,Yes,Yes,Public,Yes,No,No,No,No,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,,,,,Hot headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,Yes,No,No,No,No,Mysterious,Yes,No,Tunes,Technology,Yes,Yes,Yes,Yes,No,Demanding,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Own,Optimist,Mom,No,Yes,Yes,No,Nope,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,97
2869,1970,Male,"$75,000 - $100,000",Married (w/kids),High School Diploma,Libertarian,0,No,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,No,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,No,Yes,Yes,Yes,P.M.,Yes,End,No,Yes,Circumstances,Yes,Yes,Yes,Yes,Yes,Mysterious,No,No,Talk,Technology,No,No,Yes,Yes,No,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,Online,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Own,Pessimist,Dad,No,Yes,No,No,Nope,Yes,No,No,Yes,No,No,Yes,No,No,Yes,101
2870,1954,Male,"$100,001 - $150,000",Domestic Partners (no kids),Bachelor's Degree,Republican,1,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Study first,No,Yes,Yes,No,Giving,No,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,No,Yes,Yes,No,A.M.,No,Start,Yes,Yes,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,No,Supportive,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Own,Optimist,Mom,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,No,No,Only-child,Yes,No,No,101
2871,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,0,No,No,No,No,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,Yes,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,End,Yes,Yes,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,Yes,No,Tunes,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,No,Cautious,No,Yes!,Yes,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Rent,Pessimist,Mom,Yes,Yes,Yes,Yes,Nope,Yes,No,No,No,Yes,No,Yes,Yes,No,No,101
2872,1988,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,,0,No,Yes,No,Yes,No,No,Public,Yes,Yes,No,Yes,Yes,Yes,Yes,,,,,Yes,No,Giving,,No,Pragmatist,Yes,Yes,,,No,Right,Yes,Yes,No,No,P.M.,Yes,,Yes,No,Circumstances,,,,Yes,Yes,,Yes,No,Tunes,People,Yes,Yes,Yes,No,Yes,,,PC,Yes,,No,,No,,Yes,In-person,Yes,,Yes,Yes,Yay people!,Yes,,,,Yes,Yes,,Yes,Yes,No,No,No,Rent,Optimist,Mom,No,Yes,Yes,,,,,,,Yes,,Yes,Yes,,Yes,71
2873,1998,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Democrat,0,No,No,No,No,No,Yes,Public,No,No,Yes,No,Yes,Yes,,Science,Try first,Yes,Yes,Yes,Yes,Receiving,Yes,Yes,,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,No,TMI,No,Yes,Tunes,People,Yes,Yes,Yes,Yes,No,Supportive,Yes,,No,Risk-friendly,Yes,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Own,Optimist,Dad,Yes,No,Yes,Yes,Check!,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,98
2874,1972,Male,,Married (w/kids),Master's Degree,Republican,0,,,,,,,,,,,,,Yes,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,No,Yes,No,A.M.,Yes,End,Yes,Yes,Me,Yes,Yes,Yes,Yes,No,Mysterious,No,Yes,Talk,People,Yes,No,No,Yes,Yes,Demanding,Yes,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,Yes,Yes,No,Yes,Yay people!,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Own,Optimist,Dad,Yes,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,89
2875,1982,Female,"over $150,000",Married (w/kids),Bachelor's Degree,,1,No,,No,Yes,No,No,Public,Yes,Yes,No,,Yes,,,,,,,,,,,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,,,Yes,No,Me,Yes,Yes,,Yes,No,Mysterious,,No,Tunes,,Yes,,,,,,,,Yes,,,Yes!,No,Space,No,,No,Yes,Yes,,,,,,,,,,No,,No,Yes,No,Own,Optimist,Mom,Yes,Yes,,Yes,Check!,,,No,Yes,,,,,,Yes,56
2876,NA,,,,,,1,,,,,No,Yes,Private,Yes,No,No,,,,,,Try first,Yes,,Yes,Yes,Giving,Yes,,,No,Yes,Hot headed,Standard hours,Yes,Happy,Yes,,,,,,,,,,,No,No,No,Yes,,,Yes,Tunes,People,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
2877,1995,Male,"over $150,000",Single (no kids),,Republican,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,,,Yes,No,No,Yes,P.M.,,,,No,Me,Yes,Yes,,Yes,No,,No,Yes,Talk,Technology,,No,Yes,Yes,Yes,Demanding,,PC,No,,,,No,,No,In-person,No,Yes,Yes,,,,,,,,,,Yes,No,No,No,No,Own,,,,,,,,,,,,,,,,,,36
2878,1988,Female,"$50,000 - $74,999",Married (no kids),Current Undergraduate,,1,,,,,,,,,,,Yes,Yes,No,Yes,Art,Study first,Yes,No,No,Yes,Receiving,No,No,Idealist,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,Demanding,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,,,,,,,,,,,,,,,,,,Optimist,Dad,,Yes,Yes,Yes,Check!,No,No,,Yes,Yes,No,Yes,No,No,Yes,48
2879,NA,Male,"under $25,000",Single (no kids),Current K-12,Republican,0,Yes,Yes,No,No,Yes,Yes,Private,Yes,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,Yes,Giving,No,Yes,,Yes,No,Cool headed,Standard hours,Yes,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,Yes,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,Yes,Tunes,Technology,Yes,Yes,Yes,Yes,Yes,Demanding,No,PC,No,Cautious,No,Umm...,No,Space,No,In-person,No,No,Yes,,Grrr people,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Rent,Pessimist,Dad,Yes,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,99
2880,1979,Male,"$50,000 - $74,999",Married (w/kids),Doctoral Degree,Libertarian,0,,,,,,,,,,,,,,,,,,,,,,,No,Idealist,,Yes,,Odd hours,No,Right,No,Yes,,No,P.M.,,Start,,,,No,Yes,No,Yes,No,Mysterious,No,No,,Technology,Yes,No,Yes,,Yes,Demanding,Yes,PC,Yes,Cautious,Yes,Umm...,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,,Pessimist,Dad,,Yes,,No,,No,,No,Yes,No,Yes,Yes,,No,,63
2881,1976,Female,,Single (no kids),Bachelor's Degree,,0,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,No,TMI,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,PC,,Cautious,,Umm...,No,Socialize,No,In-person,Yes,Yes,No,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,65
2882,1985,Female,"$100,001 - $150,000",Married (no kids),Master's Degree,Libertarian,1,Yes,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,Yes,Yes,Art,Study first,Yes,Yes,No,No,Giving,Yes,No,Idealist,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,No,Me,No,No,No,Yes,No,TMI,No,Yes,Tunes,People,Yes,Yes,Yes,Yes,No,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,No,Yes,Yay people!,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Own,Optimist,Dad,Yes,No,Yes,Yes,Check!,No,No,No,No,Yes,No,Yes,No,Yes,Yes,101
2883,NA,Female,"$25,001 - $50,000",,Current K-12,Democrat,0,No,No,No,No,No,Yes,Public,No,Yes,No,No,No,No,Yes,Art,Study first,Yes,No,No,Yes,,Yes,No,Pragmatist,Yes,No,Cool headed,,No,Right,Yes,Yes,No,No,P.M.,Yes,End,,No,Circumstances,No,No,No,Yes,Yes,Mysterious,No,No,Tunes,Technology,No,,Yes,,,,,,,,,,,,,,,,Yes,No,Yay people!,Yes,,,Yes,Yes,No,Yes,No,No,No,Yes,No,Own,Pessimist,Mom,No,Yes,Yes,No,Check!,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,80
2884,1961,Male,"under $25,000",Domestic Partners (no kids),Current Undergraduate,Independent,1,,,,,,,,,,,,,,,,,,,,,,Yes,No,Idealist,No,Yes,Hot headed,,No,Happy,No,Yes,No,No,,,,,,,,,,,,,Yes,,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
2885,1995,Male,,,Current K-12,Independent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Supportive,,PC,,,,,,,,In-person,No,,,Yes,Yay people!,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Own,,,,,,,,,,No,Yes,,,,,Yes,,24
2886,NA,,,,,,0,,Yes,No,Yes,Yes,Yes,Public,No,No,No,No,Yes,No,Yes,Art,Study first,Yes,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,Yes,Yes,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,A.M.,No,Start,No,Yes,Circumstances,Yes,Yes,Yes,No,Yes,Mysterious,Yes,No,Talk,People,Yes,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2887,1989,Female,"under $25,000",Single (no kids),Current Undergraduate,Independent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot headed,,No,,No,Yes,,,,,,,,,,No,No,Yes,Yes,TMI,No,No,Tunes,People,No,Yes,No,No,No,Supportive,Yes,PC,No,Cautious,Yes,Umm...,Yes,Socialize,No,Online,Yes,No,Yes,No,Grrr people,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,No,64
2888,1994,Male,"$75,000 - $100,000",Single (no kids),Current Undergraduate,Republican,1,No,No,No,,Yes,Yes,Public,No,Yes,No,,Yes,,Yes,Science,,,,,,,,Yes,,,,,,,,,,,,,Yes,,,No,,No,Yes,No,No,,TMI,No,Yes,,People,No,,Yes,No,Yes,Supportive,Yes,PC,No,Cautious,No,,,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,,Optimist,,No,Yes,No,Yes,,Yes,,,,,No,Yes,Yes,No,Yes,61
2889,1955,Female,,Married (w/kids),Current Undergraduate,Independent,0,,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,Yes,No,No,No,Giving,Yes,No,Idealist,No,No,Cool headed,,No,Happy,No,Yes,No,No,A.M.,Yes,End,Yes,No,Me,No,Yes,Yes,Yes,Yes,TMI,No,No,Tunes,Technology,No,Yes,Yes,Yes,Yes,Supportive,Yes,PC,Yes,Cautious,No,Yes!,,Space,,,,,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Own,,,,Yes,Yes,Yes,Nope,Yes,No,No,No,,No,Yes,No,Yes,Yes,90
2890,1981,Female,"$50,000 - $74,999",Married (no kids),Bachelor's Degree,Democrat,1,,,,Yes,,No,Public,Yes,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,P.M.,No,,No,No,Circumstances,,,,,,Mysterious,,,,,,,Yes,,,,No,PC,Yes,Cautious,Yes,Yes!,No,Space,Yes,,,No,Yes,No,,Yes,No,,Yes,Yes,No,Yes,No,,No,No,Yes,,,Mom,,Yes,Yes,No,Check!,No,No,No,,Yes,,Yes,Yes,No,No,47
2891,1997,Female,"$100,001 - $150,000",Single (no kids),Current K-12,Independent,1,,,,No,Yes,Yes,Public,No,Yes,Yes,,,Yes,Yes,Art,Try first,,Yes,,Yes,,,,,,,,,,,,,,,,No,,Yes,No,,No,,,Yes,,Mysterious,,,Tunes,People,No,,,,,,,,,,,,,,,,,,Yes,Yes,Yay people!,,,Yes,Yes,Yes,Yes,Yes,,,,,,,Optimist,,No,No,No,,Nope,Yes,No,No,No,No,,,Yes,No,,42
2892,1998,Female,"$75,000 - $100,000",,Current K-12,Democrat,0,Yes,Yes,No,No,No,No,Public,Yes,No,No,Yes,No,Yes,Yes,Science,Study first,Yes,No,Yes,Yes,Giving,Yes,Yes,Idealist,Yes,Yes,Hot headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,Yes,Yes,TMI,No,No,Tunes,People,No,Yes,Yes,No,No,Demanding,No,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Own,Optimist,Mom,No,Yes,Yes,No,Nope,Yes,No,No,No,Yes,No,Yes,No,No,Yes,101
2893,1994,Female,,Single (no kids),High School Diploma,Democrat,0,,,,,No,Yes,Public,Yes,,,,,,,,,,,,,,No,No,,,Yes,,Odd hours,,,,,,No,P.M.,Yes,Start,Yes,No,Me,No,No,No,No,No,Mysterious,No,No,,,,,,,Yes,Supportive,Yes,PC,,,,,,,,,,,,,,,,,,,,,No,No,,No,,Own,Pessimist,Dad,,Yes,Yes,Yes,,,,,,Yes,,Yes,,Yes,Yes,40
2894,NA,,,,,,0,Yes,Yes,No,No,No,Yes,Public,,Yes,No,Yes,No,Yes,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,No,No,No,P.M.,Yes,End,Yes,No,,No,Yes,No,Yes,Yes,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,Yes,Umm...,No,Space,Yes,In-person,No,No,Yes,No,Grrr people,No,No,Yes,,,Yes,Yes,No,Yes,No,Yes,No,,,,No,Yes,No,Yes,Check!,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,94
2895,1978,Male,"$50,000 - $74,999",Married (w/kids),High School Diploma,Independent,1,No,No,No,,No,Yes,Public,Yes,Yes,No,Yes,Yes,No,,,Try first,Yes,Yes,No,No,Giving,No,No,Idealist,No,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Me,No,No,Yes,No,No,TMI,No,No,Talk,People,No,No,Yes,No,Yes,Supportive,No,PC,Yes,Risk-friendly,No,,No,,,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,Yes,,No,94
2896,1996,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,0,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,Yes,,,P.M.,,Start,,No,,Yes,,,,,,,,,,,,,,,,,,,Cautious,,Umm...,,,,In-person,,,,Yes,Yay people!,,,,Yes,,Yes,Yes,,,,Yes,,,,,,,No,,,,No,,,,No,Only-child,Yes,No,No,23
2897,1998,Male,"$75,000 - $100,000",Single (no kids),Current K-12,Independent,0,Yes,Yes,No,No,No,Yes,Public,No,Yes,Yes,Yes,Yes,Yes,Yes,Art,Study first,Yes,No,Yes,No,Receiving,Yes,Yes,Idealist,No,Yes,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,,Yes,No,No,No,Mysterious,No,No,Talk,People,No,Yes,Yes,No,Yes,Demanding,Yes,Mac,No,Cautious,,Yes!,Yes,Socialize,No,Online,No,No,No,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Rent,Optimist,Mom,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,99
2898,1997,Male,"$100,001 - $150,000",Single (no kids),Current K-12,Republican,0,,,,,No,Yes,Public,No,Yes,Yes,Yes,No,No,Yes,Art,Try first,Yes,Yes,Yes,Yes,Receiving,No,No,Pragmatist,No,Yes,Cool headed,Standard hours,No,Right,No,Yes,No,Yes,P.M.,Yes,End,Yes,No,Me,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,No,Demanding,Yes,PC,No,Cautious,No,Yes!,No,Space,Yes,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Rent,Pessimist,Dad,Yes,Yes,No,Yes,Nope,No,No,No,Yes,No,No,Yes,No,No,,96
